"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 11- 22","15,854.76","16,120.92","16,212.23","15,851.04","1.13B","-1.26%"
"2021- 11- 19","16,057.44","16,042.16","16,121.12","16,017.23","1.02B","0.40%"
"2021- 11- 18","15,993.71","15,973.40","16,010.88","15,848.83","1.08B","0.45%"
"2021- 11- 17","15,921.57","15,973.61","15,998.57","15,909.39","966.81M","-0.33%"
"2021- 11- 16","15,973.85","15,840.32","15,989.61","15,825.00","1.01B","0.76%"
"2021- 11- 15","15,853.85","15,894.82","15,918.45","15,778.31","952.14M","-0.04%"
"2021- 11- 12","15,860.96","15,752.62","15,874.58","15,705.38","988.93M","1.00%"
"2021- 11- 11","15,704.28","15,752.08","15,768.03","15,695.77","867.11M","0.52%"
"2021- 11- 10","15,622.70","15,753.84","15,867.24","15,543.68","989.63M","-1.66%"
"2021- 11- 09","15,886.54","16,024.13","16,035.21","15,836.68","1.03B","-0.60%"
"2021- 11- 08","15,982.36","15,995.72","16,038.23","15,961.81","1.06B","0.07%"
"2021- 11- 05","15,971.59","16,003.56","16,053.39","15,900.78","1.06B","0.20%"
"2021- 11- 04","15,940.31","15,849.74","15,966.09","15,827.66","1.02B","0.81%"
"2021- 11- 03","15,811.58","15,658.52","15,821.58","15,616.44","1.00B","1.04%"
"2021- 11- 02","15,649.60","15,583.99","15,656.60","15,569.27","997.88M","0.34%"
"2021- 11- 01","15,595.92","15,541.26","15,598.95","15,470.82","1.00B","0.63%"
"2021- 10- 29","15,498.39","15,323.29","15,504.12","15,323.29","1.06B","0.33%"
"2021- 10- 28","15,448.12","15,304.74","15,452.30","15,290.31","1.06B","1.39%"
"2021- 10- 27","15,235.84","15,276.00","15,364.54","15,235.84","1.09B","0.00%"
"2021- 10- 26","15,235.72","15,317.50","15,384.00","15,198.23","1.22B","0.06%"
"2021- 10- 25","15,226.71","15,142.92","15,259.63","15,070.75","1.09B","0.90%"
"2021- 10- 22","15,090.20","15,158.07","15,193.01","15,021.02","1.10B","-0.82%"
"2021- 10- 21","15,215.70","15,104.80","15,222.25","15,094.14","891.24M","0.62%"
"2021- 10- 20","15,121.68","15,160.00","15,178.39","15,071.15","743.43M","-0.05%"
"2021- 10- 19","15,129.09","15,073.13","15,137.85","15,049.73","788.58M","0.71%"
"2021- 10- 18","15,021.81","14,839.74","15,026.68","14,833.28","798.36M","0.84%"
"2021- 10- 15","14,897.34","14,891.24","14,904.98","14,847.97","924.17M","0.50%"
"2021- 10- 14","14,823.43","14,717.50","14,827.56","14,699.52","815.46M","1.73%"
"2021- 10- 13","14,571.64","14,537.17","14,589.28","14,471.88","760.21M","0.73%"
"2021- 10- 12","14,465.92","14,539.09","14,552.71","14,441.60","768.40M","-0.14%"
"2021- 10- 11","14,486.20","14,540.08","14,665.99","14,482.61","664.49M","-0.64%"
"2021- 10- 08","14,579.54","14,694.72","14,699.91","14,569.68","670.94M","-0.51%"
"2021- 10- 07","14,654.02","14,631.80","14,755.72","14,615.14","798.16M","1.05%"
"2021- 10- 06","14,501.91","14,289.45","14,509.55","14,259.07","817.53M","0.47%"
"2021- 10- 05","14,433.83","14,312.86","14,508.65","14,299.78","805.23M","1.25%"
"2021- 10- 04","14,255.49","14,493.12","14,499.74","14,181.69","920.43M","-2.14%"
"2021- 10- 01","14,566.70","14,494.93","14,606.82","14,324.01","913.08M","0.82%"
"2021- 09- 30","14,448.58","14,582.60","14,632.36","14,444.30","1.14B","-0.44%"
"2021- 09- 29","14,512.44","14,614.88","14,676.62","14,493.67","980.97M","-0.24%"
"2021- 09- 28","14,546.68","14,787.21","14,817.74","14,539.88","996.26M","-2.83%"
"2021- 09- 27","14,969.97","14,954.17","15,003.16","14,864.96","894.61M","-0.52%"
"2021- 09- 24","15,047.70","14,961.61","15,067.56","14,946.57","773.44M","-0.03%"
"2021- 09- 23","15,052.24","14,960.00","15,085.44","14,932.51","788.23M","1.04%"
"2021- 09- 22","14,896.85","14,800.59","14,950.12","14,767.01","831.12M","1.02%"
"2021- 09- 21","14,746.40","14,803.36","14,847.03","14,696.47","873.64M","0.22%"
"2021- 09- 20","14,713.90","14,758.14","14,841.82","14,530.07","1.10B","-2.19%"
"2021- 09- 17","15,043.97","15,163.35","15,166.56","14,998.73","2.75B","-0.91%"
"2021- 09- 16","15,181.92","15,120.09","15,205.50","15,047.14","833.07M","0.13%"
"2021- 09- 15","15,161.53","15,071.34","15,174.38","14,984.68","987.75M","0.82%"
"2021- 09- 14","15,037.76","15,168.45","15,181.19","15,008.30","884.51M","-0.45%"
"2021- 09- 13","15,105.58","15,211.43","15,215.44","15,030.85","943.77M","-0.07%"
"2021- 09- 10","15,115.49","15,332.92","15,349.47","15,111.31","889.08M","-0.87%"
"2021- 09- 09","15,248.25","15,296.06","15,352.38","15,245.17","793.92M","-0.25%"
"2021- 09- 08","15,286.64","15,360.35","15,360.35","15,206.61","799.13M","-0.57%"
"2021- 09- 07","15,374.33","15,375.98","15,403.44","15,343.28","813.76M","0.07%"
"2021- 09- 03","15,363.52","15,313.42","15,375.56","15,283.67","713.30M","0.21%"
"2021- 09- 02","15,331.18","15,358.47","15,380.07","15,285.35","771.82M","0.14%"
"2021- 09- 01","15,309.38","15,308.98","15,379.50","15,302.11","836.30M","0.33%"
"2021- 08- 31","15,259.24","15,262.88","15,278.96","15,202.67","981.94M","-0.04%"
"2021- 08- 30","15,265.89","15,165.94","15,288.08","15,165.12","807.58M","0.90%"
"2021- 08- 27","15,129.50","14,969.76","15,144.48","14,966.52","857.20M","1.23%"
"2021- 08- 26","14,945.81","15,025.17","15,059.63","14,939.56","698.67M","-0.64%"
"2021- 08- 25","15,041.86","15,039.03","15,059.43","15,011.58","760.11M","0.15%"
"2021- 08- 24","15,019.80","14,978.14","15,034.89","14,965.54","737.23M","0.52%"
"2021- 08- 23","14,942.65","14,776.98","14,963.47","14,776.98","782.67M","1.55%"
"2021- 08- 20","14,714.66","14,571.53","14,722.16","14,571.53","828.73M","1.19%"
"2021- 08- 19","14,541.79","14,423.16","14,610.76","14,423.16","841.84M","0.11%"
"2021- 08- 18","14,525.91","14,636.24","14,697.25","14,516.30","764.92M","-0.89%"
"2021- 08- 17","14,656.18","14,670.56","14,716.95","14,550.88","797.61M","-0.93%"
"2021- 08- 16","14,793.76","14,771.53","14,794.68","14,610.02","774.04M","-0.20%"
"2021- 08- 13","14,822.90","14,825.07","14,850.61","14,797.22","774.68M","0.04%"
"2021- 08- 12","14,816.26","14,751.36","14,824.31","14,698.94","783.88M","0.35%"
"2021- 08- 11","14,765.14","14,834.38","14,842.50","14,692.41","787.41M","-0.16%"
"2021- 08- 10","14,788.09","14,887.75","14,894.61","14,754.48","781.07M","-0.49%"
"2021- 08- 09","14,860.18","14,855.75","14,883.81","14,802.69","801.12M","0.16%"
"2021- 08- 06","14,835.76","14,864.22","14,890.18","14,788.59","817.60M","-0.40%"
"2021- 08- 05","14,895.12","14,794.08","14,896.48","14,776.03","842.72M","0.78%"
"2021- 08- 04","14,780.53","14,747.21","14,812.37","14,734.12","875.56M","0.13%"
"2021- 08- 03","14,761.30","14,714.00","14,762.60","14,584.09","831.95M","0.55%"
"2021- 08- 02","14,681.07","14,758.60","14,770.41","14,665.67","752.76M","0.06%"
"2021- 07- 30","14,672.68","14,615.85","14,728.78","14,615.85","788.21M","-0.71%"
"2021- 07- 29","14,778.26","14,771.17","14,833.74","14,761.38","760.01M","0.11%"
"2021- 07- 28","14,762.58","14,715.66","14,798.88","14,645.63","839.14M","0.70%"
"2021- 07- 27","14,660.58","14,807.95","14,811.08","14,503.76","885.24M","-1.21%"
"2021- 07- 26","14,840.71","14,821.03","14,863.65","14,790.49","850.81M","0.03%"
"2021- 07- 23","14,836.99","14,753.06","14,846.06","14,698.77","758.41M","1.04%"
"2021- 07- 22","14,684.60","14,652.72","14,694.19","14,617.87","712.06M","0.36%"
"2021- 07- 21","14,631.95","14,508.75","14,633.15","14,498.65","801.83M","0.92%"
"2021- 07- 20","14,498.88","14,330.46","14,555.75","14,271.23","1.03B","1.57%"
"2021- 07- 19","14,274.98","14,235.98","14,313.60","14,178.66","916.44M","-1.06%"
"2021- 07- 16","14,427.24","14,597.51","14,623.02","14,413.32","811.42M","-0.80%"
"2021- 07- 15","14,543.13","14,635.78","14,650.38","14,451.80","832.92M","-0.70%"
"2021- 07- 14","14,644.95","14,780.90","14,790.55","14,632.95","862.70M","-0.22%"
"2021- 07- 13","14,677.65","14,715.13","14,803.68","14,660.19","805.39M","-0.38%"
"2021- 07- 12","14,733.24","14,743.86","14,761.08","14,672.63","753.86M","0.21%"
"2021- 07- 09","14,701.92","14,578.43","14,710.20","14,552.26","756.93M","0.98%"
"2021- 07- 08","14,559.78","14,409.20","14,610.06","14,371.59","920.12M","-0.72%"
"2021- 07- 07","14,665.06","14,753.42","14,755.33","14,580.79","889.86M","0.01%"
"2021- 07- 06","14,663.64","14,661.55","14,687.00","14,529.80","909.25M","0.17%"
"2021- 07- 02","14,639.33","14,582.98","14,649.11","14,555.33","724.36M","0.81%"
"2021- 07- 01","14,522.38","14,493.69","14,533.55","14,439.40","843.43M","0.13%"
"2021- 06- 30","14,503.95","14,509.85","14,526.81","14,478.06","1.08B","-0.17%"
"2021- 06- 29","14,528.33","14,509.19","14,535.97","14,471.38","908.40M","0.19%"
"2021- 06- 28","14,500.51","14,417.81","14,505.19","14,417.20","898.05M","0.98%"
"2021- 06- 25","14,360.39","14,400.81","14,409.08","14,337.65","3.12B","-0.06%"
"2021- 06- 24","14,369.71","14,357.26","14,414.46","14,333.70","807.04M","0.69%"
"2021- 06- 23","14,271.73","14,263.38","14,317.66","14,246.30","852.78M","0.13%"
"2021- 06- 22","14,253.27","14,138.29","14,269.77","14,121.00","891.23M","0.79%"
"2021- 06- 21","14,141.48","14,047.42","14,150.78","13,960.04","969.70M","0.79%"
"2021- 06- 18","14,030.38","14,096.93","14,129.22","14,009.03","2.14B","-0.92%"
"2021- 06- 17","14,161.35","13,999.13","14,196.21","13,998.93","990.64M","0.87%"
"2021- 06- 16","14,039.68","14,085.55","14,129.69","13,903.73","981.27M","-0.24%"
"2021- 06- 15","14,072.86","14,166.64","14,171.02","14,052.16","880.03M","-0.71%"
"2021- 06- 14","14,174.14","14,083.47","14,175.45","14,056.67","895.43M","0.74%"
"2021- 06- 11","14,069.42","14,030.85","14,069.42","14,006.59","824.12M","0.35%"
"2021- 06- 10","14,020.33","13,933.88","14,031.19","13,904.40","929.35M","0.78%"
"2021- 06- 09","13,911.75","13,980.23","14,003.50","13,906.45","1.09B","-0.09%"
"2021- 06- 08","13,924.91","13,946.32","13,981.72","13,831.98","1.17B","0.31%"
"2021- 06- 07","13,881.72","13,802.82","13,889.11","13,784.89","916.97M","0.49%"
"2021- 06- 04","13,814.49","13,697.25","13,826.82","13,692.01","806.24M","1.47%"
"2021- 06- 03","13,614.51","13,655.75","13,684.13","13,548.93","1.02B","-1.03%"
"2021- 06- 02","13,756.33","13,743.24","13,775.89","13,689.74","996.75M","0.14%"
"2021- 06- 01","13,736.48","13,829.06","13,836.17","13,678.76","884.82M","-0.09%"
"2021- 05- 28","13,748.74","13,792.05","13,820.87","13,747.61","911.24M","0.09%"
"2021- 05- 27","13,736.28","13,742.58","13,776.52","13,701.62","1.41B","-0.01%"
"2021- 05- 26","13,738.00","13,693.94","13,750.16","13,679.59","819.71M","0.59%"
"2021- 05- 25","13,657.17","13,721.54","13,751.14","13,631.80","823.66M","-0.03%"
"2021- 05- 24","13,661.17","13,557.21","13,708.85","13,551.01","730.82M","1.41%"
"2021- 05- 21","13,470.99","13,616.19","13,616.58","13,463.26","786.55M","-0.48%"
"2021- 05- 20","13,535.74","13,356.63","13,563.52","13,355.71","810.41M","1.77%"
"2021- 05- 19","13,299.74","13,078.19","13,304.61","13,072.23","879.29M","-0.03%"
"2021- 05- 18","13,303.64","13,416.90","13,485.34","13,299.92","852.73M","-0.56%"
"2021- 05- 17","13,379.05","13,368.80","13,399.17","13,265.40","799.86M","-0.38%"
"2021- 05- 14","13,429.98","13,255.65","13,460.88","13,242.97","854.90M","2.32%"
"2021- 05- 13","13,124.99","13,150.94","13,247.87","13,007.24","986.83M","0.72%"
"2021- 05- 12","13,031.68","13,215.49","13,288.61","13,002.53","985.26M","-2.67%"
"2021- 05- 11","13,389.43","13,115.85","13,423.31","13,107.67","983.05M","-0.09%"
"2021- 05- 10","13,401.86","13,687.59","13,687.93","13,401.75","1.02B","-2.55%"
"2021- 05- 07","13,752.24","13,723.09","13,828.62","13,690.75","873.19M","0.88%"
"2021- 05- 06","13,632.84","13,557.83","13,635.74","13,439.39","1.04B","0.37%"
"2021- 05- 05","13,582.42","13,731.13","13,753.05","13,553.93","909.08M","-0.37%"
"2021- 05- 04","13,633.50","13,774.51","13,795.57","13,485.59","1.09B","-1.88%"
"2021- 05- 03","13,895.12","14,031.77","14,042.12","13,881.51","919.69M","-0.48%"
"2021- 04- 30","13,962.68","13,970.73","14,084.76","13,941.63","1.02B","-0.85%"
"2021- 04- 29","14,082.55","14,204.51","14,211.57","13,952.80","994.15M","0.22%"
"2021- 04- 28","14,051.03","14,082.78","14,133.65","14,034.70","861.23M","-0.28%"
"2021- 04- 27","14,090.22","14,170.91","14,171.24","14,064.28","871.20M","-0.34%"
"2021- 04- 26","14,138.78","14,052.38","14,154.03","14,019.50","867.75M","0.87%"
"2021- 04- 23","14,016.81","13,861.37","14,062.74","13,856.83","843.30M","1.44%"
"2021- 04- 22","13,818.41","13,952.57","14,015.87","13,771.04","871.28M","-0.94%"
"2021- 04- 21","13,950.22","13,745.77","13,951.35","13,706.86","819.76M","1.19%"
"2021- 04- 20","13,786.27","13,894.46","13,927.67","13,698.67","875.27M","-0.92%"
"2021- 04- 19","13,914.77","13,984.58","14,041.79","13,842.57","907.06M","-0.98%"
"2021- 04- 16","14,052.34","14,059.11","14,062.50","13,977.05","962.78M","0.10%"
"2021- 04- 15","14,038.76","13,983.23","14,049.13","13,970.42","867.56M","1.31%"
"2021- 04- 14","13,857.84","14,004.08","14,033.63","13,839.04","812.85M","-0.99%"
"2021- 04- 13","13,996.10","13,902.45","14,011.51","13,902.45","839.45M","1.05%"
"2021- 04- 12","13,850.00","13,854.44","13,877.00","13,783.95","894.01M","-0.36%"
"2021- 04- 09","13,900.19","13,787.01","13,905.41","13,748.35","785.76M","0.51%"
"2021- 04- 08","13,829.31","13,796.89","13,830.14","13,758.71","870.91M","1.03%"
"2021- 04- 07","13,688.84","13,675.30","13,733.03","13,653.58","819.48M","-0.07%"
"2021- 04- 06","13,698.38","13,681.67","13,776.71","13,674.28","870.63M","-0.05%"
"2021- 04- 05","13,705.59","13,594.90","13,720.58","13,582.75","916.61M","1.67%"
"2021- 04- 01","13,480.11","13,414.33","13,487.08","13,404.18","939.16M","1.76%"
"2021- 03- 31","13,246.87","13,122.57","13,325.54","13,118.38","1.21B","1.54%"
"2021- 03- 30","13,045.39","13,008.80","13,075.75","12,922.57","983.51M","-0.11%"
"2021- 03- 29","13,059.65","13,103.97","13,143.41","12,968.16","1.06B","-0.60%"
"2021- 03- 26","13,138.72","12,996.03","13,149.55","12,878.72","1.14B","1.24%"
"2021- 03- 25","12,977.68","12,844.58","13,021.86","12,786.81","1.17B","0.12%"
"2021- 03- 24","12,961.89","13,289.24","13,292.92","12,961.35","1.19B","-2.01%"
"2021- 03- 23","13,227.70","13,381.43","13,405.15","13,202.43","1.19B","-1.12%"
"2021- 03- 22","13,377.54","13,278.78","13,455.64","13,278.78","1.11B","1.23%"
"2021- 03- 19","13,215.24","13,119.90","13,252.37","13,039.45","2.93B","0.76%"
"2021- 03- 18","13,116.17","13,349.20","13,384.46","13,101.92","1.22B","-3.02%"
"2021- 03- 17","13,525.20","13,336.92","13,595.00","13,272.69","1.18B","0.40%"
"2021- 03- 16","13,471.57","13,523.17","13,620.71","13,397.08","1.10B","0.09%"
"2021- 03- 15","13,459.71","13,323.47","13,460.35","13,272.50","1.13B","1.05%"
"2021- 03- 12","13,319.86","13,222.81","13,324.69","13,158.72","1.09B","-0.59%"
"2021- 03- 11","13,398.67","13,273.31","13,433.62","13,246.33","1.19B","2.52%"
"2021- 03- 10","13,068.83","13,234.73","13,277.10","13,035.44","1.22B","-0.04%"
"2021- 03- 09","13,073.82","12,923.07","13,151.54","12,882.49","1.28B","3.69%"
"2021- 03- 08","12,609.16","12,904.26","13,001.00","12,599.23","1.27B","-2.41%"
"2021- 03- 05","12,920.15","12,860.04","12,941.21","12,397.05","1.56B","1.55%"
"2021- 03- 04","12,723.47","12,953.99","13,068.71","12,553.96","1.58B","-2.11%"
"2021- 03- 03","12,997.75","13,336.25","13,372.52","12,995.07","1.16B","-2.70%"
"2021- 03- 02","13,358.79","13,599.45","13,601.33","13,352.00","1.08B","-1.69%"
"2021- 03- 01","13,588.83","13,406.16","13,596.59","13,362.66","1.10B","3.01%"
"2021- 02- 26","13,192.35","13,232.90","13,368.06","13,024.53","1.44B","0.56%"
"2021- 02- 25","13,119.43","13,512.64","13,602.86","13,066.38","1.33B","-3.52%"
"2021- 02- 24","13,597.97","13,400.25","13,607.36","13,286.59","1.24B","0.99%"
"2021- 02- 23","13,465.20","13,262.61","13,526.09","13,003.98","1.64B","-0.50%"
"2021- 02- 22","13,533.05","13,714.20","13,757.06","13,530.96","1.37B","-2.46%"
"2021- 02- 19","13,874.47","13,929.20","13,985.58","13,842.60","1.31B","0.07%"
"2021- 02- 18","13,865.36","13,814.67","13,905.96","13,714.35","1.24B","-0.72%"
"2021- 02- 17","13,965.50","13,911.65","13,976.43","13,804.26","1.35B","-0.58%"
"2021- 02- 16","14,047.50","14,152.22","14,175.11","13,995.45","1.49B","-0.34%"
"2021- 02- 12","14,095.47","13,979.21","14,102.04","13,937.71","1.32B","0.50%"
"2021- 02- 11","14,025.77","14,045.21","14,058.91","13,916.84","1.98B","0.38%"
"2021- 02- 10","13,972.53","14,093.35","14,109.12","13,845.47","1.83B","-0.25%"
"2021- 02- 09","14,007.70","13,966.82","14,044.95","13,966.55","1.52B","0.14%"
"2021- 02- 08","13,987.64","13,937.06","13,987.74","13,894.15","1.61B","0.95%"
"2021- 02- 05","13,856.30","13,824.88","13,878.16","13,761.66","1.26B","0.57%"
"2021- 02- 04","13,777.74","13,674.06","13,778.42","13,631.62","1.29B","1.23%"
"2021- 02- 03","13,610.54","13,718.31","13,723.83","13,585.34","1.36B","-0.02%"
"2021- 02- 02","13,612.78","13,543.10","13,652.69","13,535.86","1.43B","1.56%"
"2021- 02- 01","13,403.39","13,226.18","13,431.46","13,132.47","1.39B","2.55%"
"2021- 01- 29","13,070.69","13,284.72","13,322.00","12,985.05","1.78B","-2.00%"
"2021- 01- 28","13,337.16","13,323.29","13,507.64","13,316.52","2.16B","0.50%"
"2021- 01- 27","13,270.60","13,486.58","13,538.42","13,192.91","2.19B","-2.61%"
"2021- 01- 26","13,626.07","13,681.72","13,702.69","13,603.19","1.25B","-0.07%"
"2021- 01- 25","13,635.99","13,681.21","13,728.98","13,368.68","1.43B","0.69%"
"2021- 01- 22","13,543.06","13,474.81","13,567.14","13,463.66","1.13B","0.09%"
"2021- 01- 21","13,530.92","13,521.48","13,560.35","13,454.08","1.34B","0.55%"
"2021- 01- 20","13,457.25","13,342.55","13,486.13","13,329.77","1.29B","1.97%"
"2021- 01- 19","13,197.18","13,132.73","13,206.86","13,078.70","1.22B","1.53%"
"2021- 01- 15","12,998.50","13,099.90","13,139.83","12,949.76","1.26B","-0.87%"
"2021- 01- 14","13,112.64","13,174.75","13,220.16","13,098.41","1.21B","-0.12%"
"2021- 01- 13","13,128.95","13,088.01","13,171.15","13,051.07","1.27B","0.43%"
"2021- 01- 12","13,072.43","13,062.06","13,105.04","12,963.92","1.25B","0.28%"
"2021- 01- 11","13,036.43","13,048.78","13,138.27","12,999.51","1.24B","-1.25%"
"2021- 01- 08","13,201.98","13,160.22","13,208.09","13,036.55","1.33B","1.03%"
"2021- 01- 07","13,067.48","12,867.34","13,090.91","12,867.34","1.25B","2.56%"
"2021- 01- 06","12,740.79","12,666.15","12,909.63","12,649.99","1.45B","-0.61%"
"2021- 01- 05","12,818.96","12,665.65","12,828.27","12,665.65","1.21B","0.95%"
"2021- 01- 04","12,698.45","12,958.52","12,958.73","12,543.24","1.27B","-1.47%"
