"날짜","종가","시가","고가","저가","거래량","변동 %"
"2013- 06- 28","2,909.60","2,896.70","2,927.49","2,891.57","330.98M","0.09%"
"2013- 06- 27","2,906.84","2,909.88","2,924.34","2,905.30","154.85M","0.45%"
"2013- 06- 26","2,893.85","2,892.43","2,899.58","2,883.96","163.28M","0.95%"
"2013- 06- 25","2,866.50","2,874.66","2,880.93","2,851.99","171.10M","0.64%"
"2013- 06- 24","2,848.20","2,852.65","2,869.92","2,825.18","202.16M","-1.03%"
"2013- 06- 21","2,877.94","2,887.07","2,898.40","2,853.69","495.20M","-0.43%"
"2013- 06- 20","2,890.33","2,927.63","2,938.10","2,882.45","217.90M","-2.34%"
"2013- 06- 19","2,959.50","2,998.09","3,000.22","2,959.50","171.35M","-1.22%"
"2013- 06- 18","2,996.09","2,974.92","3,001.89","2,974.61","144.96M","0.84%"
"2013- 06- 17","2,971.26","2,967.33","2,988.59","2,956.92","157.47M","0.93%"
"2013- 06- 14","2,943.86","2,958.87","2,966.13","2,939.68","137.36M","-0.64%"
"2013- 06- 13","2,962.90","2,924.89","2,968.98","2,914.20","144.37M","1.26%"
"2013- 06- 12","2,926.14","2,977.68","2,978.76","2,921.88","144.39M","-1.14%"
"2013- 06- 11","2,959.84","2,959.44","2,987.85","2,952.07","143.56M","-1.02%"
"2013- 06- 10","2,990.49","2,995.03","3,004.67","2,985.50","139.78M","-0.01%"
"2013- 06- 07","2,990.87","2,960.90","2,993.13","2,955.10","186.68M","1.38%"
"2013- 06- 06","2,950.30","2,940.87","2,950.30","2,911.94","193.99M","0.45%"
"2013- 06- 05","2,937.14","2,961.67","2,975.83","2,933.22","189.86M","-1.23%"
"2013- 06- 04","2,973.69","2,993.06","3,007.30","2,962.22","186.47M","-0.57%"
"2013- 06- 03","2,990.79","2,984.59","2,990.80","2,950.87","186.09M","0.30%"
"2013- 05- 31","2,981.76","3,001.69","3,023.11","2,981.76","236.55M","-1.00%"
"2013- 05- 30","3,011.83","2,998.99","3,026.36","2,998.77","155.16M","0.57%"
"2013- 05- 29","2,994.82","2,996.98","3,006.90","2,979.90","151.30M","-0.57%"
"2013- 05- 28","3,011.94","3,024.38","3,037.00","3,002.22","162.21M","0.70%"
"2013- 05- 24","2,991.02","2,971.36","2,991.26","2,965.30","146.14M","-0.01%"
"2013- 05- 23","2,991.45","2,967.93","3,002.55","2,966.65","178.45M","-0.26%"
"2013- 05- 22","2,999.13","3,027.45","3,053.51","2,984.84","214.60M","-0.90%"
"2013- 05- 21","3,026.45","3,019.90","3,036.71","3,011.51","160.51M","0.18%"
"2013- 05- 20","3,020.97","3,019.28","3,032.86","3,011.95","164.05M","-0.26%"
"2013- 05- 17","3,028.96","3,017.79","3,028.96","3,005.25","226.00M","0.99%"
"2013- 05- 16","2,999.34","3,005.05","3,019.04","2,997.47","204.40M","-0.11%"
"2013- 05- 15","3,002.62","2,990.39","3,004.52","2,982.77","169.25M","0.22%"
"2013- 05- 14","2,996.05","2,981.89","3,005.02","2,981.89","152.57M","0.47%"
"2013- 05- 13","2,982.09","2,972.96","2,989.70","2,971.73","130.53M","0.04%"
"2013- 05- 10","2,981.02","2,967.07","2,981.02","2,962.69","146.03M","0.67%"
"2013- 05- 09","2,961.12","2,960.55","2,980.36","2,955.70","149.75M","-0.24%"
"2013- 05- 08","2,968.24","2,952.31","2,969.66","2,946.79","147.88M","0.52%"
"2013- 05- 07","2,952.88","2,960.08","2,961.76","2,942.25","144.87M","-0.08%"
"2013- 05- 06","2,955.36","2,948.90","2,959.63","2,947.47","136.48M","0.37%"
"2013- 05- 03","2,944.59","2,938.74","2,952.22","2,937.24","153.26M","1.15%"
"2013- 05- 02","2,911.14","2,877.56","2,916.30","2,877.26","156.52M","1.32%"
"2013- 05- 01","2,873.35","2,885.35","2,892.26","2,868.76","170.14M","-0.49%"
"2013- 04- 30","2,887.44","2,869.13","2,887.87","2,859.94","232.49M","0.71%"
"2013- 04- 29","2,866.95","2,849.54","2,877.08","2,849.04","146.75M","0.93%"
"2013- 04- 26","2,840.55","2,842.21","2,848.53","2,828.88","177.62M","-0.28%"
"2013- 04- 25","2,848.66","2,841.98","2,860.69","2,841.02","196.86M","0.51%"
"2013- 04- 24","2,834.12","2,827.35","2,844.95","2,821.80","183.59M","-0.04%"
"2013- 04- 23","2,835.37","2,824.97","2,845.40","2,810.76","176.92M","0.90%"
"2013- 04- 22","2,810.07","2,791.77","2,818.73","2,780.82","187.55M","1.06%"
"2013- 04- 19","2,780.46","2,743.40","2,785.65","2,743.40","254.47M","1.40%"
"2013- 04- 18","2,741.95","2,787.97","2,788.19","2,730.97","197.93M","-1.44%"
"2013- 04- 17","2,781.98","2,811.33","2,812.46","2,765.45","211.73M","-1.99%"
"2013- 04- 16","2,838.41","2,815.65","2,839.38","2,810.02","164.21M","1.46%"
"2013- 04- 15","2,797.47","2,841.26","2,849.16","2,796.39","192.69M","-2.07%"
"2013- 04- 12","2,856.48","2,854.47","2,857.35","2,834.46","161.14M","-0.09%"
"2013- 04- 11","2,859.07","2,850.39","2,863.66","2,848.03","185.94M","0.00%"
"2013- 04- 10","2,859.21","2,812.51","2,862.32","2,811.85","176.00M","1.94%"
"2013- 04- 09","2,804.67","2,793.86","2,815.07","2,780.20","154.76M","0.67%"
"2013- 04- 08","2,786.13","2,772.30","2,786.13","2,764.34","137.43M","0.52%"
"2013- 04- 05","2,771.75","2,749.64","2,774.54","2,744.26","175.81M","-0.83%"
"2013- 04- 04","2,794.92","2,794.41","2,800.59","2,779.34","149.26M","0.00%"
"2013- 04- 03","2,795.04","2,821.97","2,825.28","2,787.27","163.52M","-0.91%"
"2013- 04- 02","2,820.62","2,809.00","2,828.64","2,808.72","150.78M","0.84%"
"2013- 04- 01","2,797.07","2,819.78","2,821.48","2,789.76","134.39M","-0.77%"
"2013- 03- 28","2,818.69","2,809.49","2,820.67","2,804.53","169.64M","0.31%"
"2013- 03- 27","2,809.98","2,786.66","2,811.79","2,783.86","131.84M","0.12%"
"2013- 03- 26","2,806.50","2,803.23","2,807.18","2,796.39","116.37M","0.61%"
"2013- 03- 25","2,789.45","2,810.75","2,816.55","2,778.78","167.07M","-0.41%"
"2013- 03- 22","2,800.81","2,787.27","2,803.96","2,783.69","153.06M","0.94%"
"2013- 03- 21","2,774.85","2,779.57","2,787.85","2,768.79","167.37M","-1.11%"
"2013- 03- 20","2,805.91","2,808.93","2,811.48","2,794.23","141.66M","0.67%"
"2013- 03- 19","2,787.27","2,801.10","2,807.00","2,763.12","145.91M","-0.18%"
"2013- 03- 18","2,792.30","2,771.53","2,803.45","2,767.48","144.00M","-0.25%"
"2013- 03- 15","2,799.41","2,810.04","2,810.24","2,792.23","397.72M","-0.28%"
"2013- 03- 14","2,807.30","2,806.41","2,812.29","2,801.36","135.06M","0.31%"
"2013- 03- 13","2,798.68","2,801.41","2,807.70","2,787.72","128.93M","-0.08%"
"2013- 03- 12","2,800.81","2,803.47","2,809.53","2,788.22","139.95M","-0.39%"
"2013- 03- 11","2,811.86","2,798.13","2,812.05","2,791.39","127.76M","0.28%"
"2013- 03- 08","2,804.11","2,809.33","2,812.73","2,792.13","135.73M","0.17%"
"2013- 03- 07","2,799.49","2,794.69","2,804.03","2,790.04","150.83M","0.25%"
"2013- 03- 06","2,792.56","2,808.11","2,808.18","2,788.68","163.04M","-0.24%"
"2013- 03- 05","2,799.25","2,776.28","2,803.35","2,776.12","168.43M","1.44%"
"2013- 03- 04","2,759.53","2,738.21","2,759.84","2,734.92","154.41M","0.43%"
"2013- 03- 01","2,747.75","2,725.38","2,751.22","2,713.49","158.91M","0.33%"
"2013- 02- 28","2,738.58","2,742.38","2,761.28","2,738.22","231.24M","-0.10%"
"2013- 02- 27","2,741.26","2,714.45","2,757.61","2,710.19","153.68M","1.04%"
"2013- 02- 26","2,713.02","2,708.80","2,718.06","2,689.83","179.82M","0.45%"
"2013- 02- 25","2,700.97","2,756.19","2,763.96","2,700.97","186.79M","-1.33%"
"2013- 02- 22","2,737.28","2,726.27","2,737.28","2,715.47","138.71M","0.95%"
"2013- 02- 21","2,711.51","2,730.10","2,731.25","2,700.32","175.01M","-1.04%"
"2013- 02- 20","2,739.99","2,781.00","2,782.45","2,739.27","190.59M","-1.54%"
"2013- 02- 19","2,782.86","2,770.70","2,782.86","2,766.86","168.69M","0.66%"
"2013- 02- 15","2,764.67","2,772.56","2,779.07","2,756.43","210.37M","-0.24%"
"2013- 02- 14","2,771.43","2,760.12","2,776.49","2,759.74","160.84M","-0.08%"
"2013- 02- 13","2,773.77","2,770.70","2,783.19","2,765.04","169.66M","0.40%"
"2013- 02- 12","2,762.62","2,771.16","2,776.71","2,761.41","185.43M","-0.43%"
"2013- 02- 11","2,774.64","2,774.44","2,777.13","2,766.31","133.57M","-0.03%"
"2013- 02- 08","2,775.56","2,761.05","2,780.13","2,760.39","177.11M","1.06%"
"2013- 02- 07","2,746.50","2,746.02","2,749.14","2,716.36","192.67M","0.01%"
"2013- 02- 06","2,746.35","2,745.38","2,758.25","2,738.47","186.24M","-0.31%"
"2013- 02- 05","2,754.99","2,727.82","2,762.86","2,720.79","209.94M","1.45%"
"2013- 02- 04","2,715.68","2,749.40","2,755.65","2,715.51","189.91M","-1.75%"
"2013- 02- 01","2,763.96","2,751.19","2,768.63","2,740.65","194.66M","1.19%"
"2013- 01- 31","2,731.53","2,736.13","2,751.11","2,730.07","214.88M","-0.26%"
"2013- 01- 30","2,738.71","2,748.63","2,757.09","2,732.05","164.36M","-0.18%"
"2013- 01- 29","2,743.58","2,739.39","2,749.44","2,722.52","173.87M","0.04%"
"2013- 01- 28","2,742.43","2,737.62","2,752.54","2,735.21","147.60M","0.21%"
"2013- 01- 25","2,736.73","2,731.33","2,745.09","2,726.73","174.19M","0.48%"
"2013- 01- 24","2,723.53","2,724.20","2,748.36","2,719.83","188.23M","-1.40%"
"2013- 01- 23","2,762.17","2,761.98","2,769.31","2,756.59","142.46M","0.58%"
"2013- 01- 22","2,746.19","2,744.27","2,747.52","2,726.86","167.68M","0.11%"
"2013- 01- 18","2,743.24","2,735.90","2,743.54","2,728.07","265.82M","-0.14%"
"2013- 01- 17","2,747.15","2,746.19","2,756.68","2,740.07","170.17M","0.45%"
"2013- 01- 16","2,734.73","2,725.63","2,742.33","2,721.62","156.57M","0.43%"
"2013- 01- 15","2,722.98","2,721.29","2,726.27","2,710.80","176.97M","-0.46%"
"2013- 01- 14","2,735.70","2,733.46","2,743.35","2,724.07","184.04M","-0.46%"
"2013- 01- 11","2,748.26","2,743.57","2,749.36","2,738.00","140.81M","0.15%"
"2013- 01- 10","2,744.18","2,746.68","2,749.19","2,719.68","162.56M","0.61%"
"2013- 01- 09","2,727.65","2,724.17","2,735.42","2,720.05","147.72M","0.33%"
"2013- 01- 08","2,718.72","2,724.76","2,730.16","2,703.75","158.73M","-0.20%"
"2013- 01- 07","2,724.22","2,713.44","2,727.68","2,707.11","143.28M","-0.01%"
"2013- 01- 04","2,724.49","2,730.53","2,732.16","2,716.04","140.30M","-0.28%"
"2013- 01- 03","2,732.26","2,742.13","2,750.82","2,723.67","163.15M","-0.52%"
"2013- 01- 02","2,746.47","2,727.67","2,746.50","2,716.29","196.99M","3.21%"
"2012- 12- 31","2,660.93","2,600.92","2,665.73","2,598.57","155.95M","2.09%"
"2012- 12- 28","2,606.36","2,612.19","2,631.71","2,604.96","103.29M","-1.01%"
"2012- 12- 27","2,632.94","2,636.35","2,641.11","2,599.63","132.42M","-0.16%"
"2012- 12- 26","2,637.18","2,657.41","2,663.56","2,627.52","104.47M","-0.79%"
"2012- 12- 24","2,658.05","2,658.65","2,662.03","2,653.58","65.17M","-0.25%"
"2012- 12- 21","2,664.67","2,641.96","2,667.70","2,639.65","509.77M","-1.07%"
"2012- 12- 20","2,693.55","2,697.60","2,698.71","2,679.55","156.79M","0.10%"
"2012- 12- 19","2,690.99","2,709.61","2,713.39","2,690.99","185.68M","-0.53%"
"2012- 12- 18","2,705.39","2,675.44","2,708.48","2,669.83","186.31M","1.54%"
"2012- 12- 17","2,664.26","2,629.76","2,664.72","2,627.37","190.06M","1.38%"
"2012- 12- 14","2,628.09","2,635.91","2,643.97","2,620.08","194.92M","-0.98%"
"2012- 12- 13","2,654.01","2,667.36","2,688.44","2,643.14","184.46M","-0.77%"
"2012- 12- 12","2,674.57","2,694.40","2,694.43","2,668.51","157.31M","-0.28%"
"2012- 12- 11","2,682.07","2,665.98","2,696.90","2,664.10","185.16M","1.30%"
"2012- 12- 10","2,647.57","2,634.54","2,661.35","2,632.25","149.14M","0.27%"
"2012- 12- 07","2,640.54","2,667.44","2,671.57","2,631.47","150.54M","-0.59%"
"2012- 12- 06","2,656.30","2,631.16","2,663.01","2,623.63","178.12M","0.70%"
"2012- 12- 05","2,637.89","2,660.68","2,663.44","2,624.51","184.60M","-1.12%"
"2012- 12- 04","2,667.89","2,671.12","2,674.03","2,651.46","172.90M","-0.15%"
"2012- 12- 03","2,671.84","2,697.44","2,699.04","2,669.83","161.70M","-0.23%"
"2012- 11- 30","2,677.88","2,680.55","2,682.36","2,668.17","232.28M","-0.08%"
"2012- 11- 29","2,680.03","2,677.63","2,688.95","2,667.31","167.45M","0.55%"
"2012- 11- 28","2,665.27","2,627.57","2,666.31","2,613.22","194.15M","0.90%"
"2012- 11- 27","2,641.42","2,649.94","2,659.35","2,637.60","172.21M","-0.39%"
"2012- 11- 26","2,651.67","2,634.43","2,652.07","2,626.06","174.29M","0.46%"
"2012- 11- 23","2,639.59","2,617.87","2,640.39","2,614.24","89.31M","1.50%"
"2012- 11- 21","2,600.48","2,596.02","2,604.51","2,587.86","128.18M","0.22%"
"2012- 11- 20","2,594.66","2,592.27","2,598.47","2,570.66","169.98M","-0.05%"
"2012- 11- 19","2,595.83","2,564.23","2,596.75","2,562.52","189.18M","2.43%"
"2012- 11- 16","2,534.16","2,525.89","2,541.34","2,494.38","280.25M","0.39%"
"2012- 11- 15","2,524.36","2,534.24","2,542.17","2,514.86","204.50M","-0.30%"
"2012- 11- 14","2,531.87","2,574.62","2,577.57","2,528.36","220.21M","-1.17%"
"2012- 11- 13","2,561.86","2,558.86","2,586.59","2,554.52","215.41M","-0.81%"
"2012- 11- 12","2,582.77","2,596.57","2,600.65","2,575.61","129.29M","-0.05%"
"2012- 11- 09","2,584.10","2,574.87","2,610.17","2,571.86","178.76M","0.45%"
"2012- 11- 08","2,572.57","2,620.25","2,626.42","2,572.43","193.36M","-1.54%"
"2012- 11- 07","2,612.69","2,647.51","2,651.26","2,602.29","210.74M","-2.55%"
"2012- 11- 06","2,681.05","2,676.15","2,696.46","2,668.45","169.83M","0.30%"
"2012- 11- 05","2,672.91","2,657.73","2,678.94","2,651.37","139.65M","0.63%"
"2012- 11- 02","2,656.28","2,701.91","2,701.91","2,654.97","175.15M","-1.16%"
"2012- 11- 01","2,687.52","2,661.05","2,690.72","2,657.11","197.65M","1.50%"
"2012- 10- 31","2,647.92","2,663.56","2,665.88","2,639.63","182.24M","-0.67%"
"2012- 10- 26","2,665.83","2,657.91","2,675.92","2,636.83","196.72M","0.31%"
"2012- 10- 25","2,657.66","2,677.13","2,679.81","2,649.19","193.74M","0.08%"
"2012- 10- 24","2,655.55","2,685.55","2,686.51","2,653.43","192.83M","-0.39%"
"2012- 10- 23","2,666.02","2,670.94","2,689.48","2,658.77","186.23M","-1.06%"
"2012- 10- 22","2,694.56","2,678.89","2,699.08","2,671.50","162.84M","0.61%"
"2012- 10- 19","2,678.32","2,741.58","2,741.58","2,675.57","304.54M","-2.40%"
"2012- 10- 18","2,744.17","2,770.05","2,775.83","2,734.60","194.85M","-1.13%"
"2012- 10- 17","2,775.62","2,763.70","2,784.81","2,760.30","172.65M","-0.10%"
"2012- 10- 16","2,778.38","2,746.14","2,781.01","2,743.45","150.19M","1.41%"
"2012- 10- 15","2,739.88","2,729.20","2,742.70","2,713.22","149.34M","0.73%"
"2012- 10- 12","2,720.14","2,719.69","2,734.40","2,714.17","151.93M","0.03%"
"2012- 10- 11","2,719.21","2,750.81","2,750.81","2,718.49","149.99M","-0.34%"
"2012- 10- 10","2,728.54","2,743.58","2,749.42","2,724.38","163.50M","-0.49%"
"2012- 10- 09","2,741.92","2,781.81","2,781.81","2,736.98","156.75M","-1.61%"
"2012- 10- 08","2,786.92","2,797.33","2,801.85","2,781.38","139.40M","-0.89%"
"2012- 10- 05","2,811.94","2,840.19","2,845.97","2,806.44","139.37M","-0.59%"
"2012- 10- 04","2,828.60","2,824.89","2,835.33","2,814.45","143.63M","0.35%"
"2012- 10- 03","2,818.84","2,810.16","2,822.56","2,797.28","158.91M","0.70%"
"2012- 10- 02","2,799.29","2,807.08","2,812.21","2,779.01","162.88M","0.18%"
"2012- 10- 01","2,794.28","2,811.45","2,827.61","2,784.54","184.39M","-0.18%"
"2012- 09- 28","2,799.19","2,812.82","2,820.36","2,795.54","219.05M","-0.79%"
"2012- 09- 27","2,821.60","2,790.78","2,827.00","2,784.62","174.03M","1.44%"
"2012- 09- 26","2,781.63","2,798.93","2,802.28","2,768.58","175.97M","-0.82%"
"2012- 09- 25","2,804.53","2,851.65","2,858.68","2,804.13","197.88M","-1.39%"
"2012- 09- 24","2,843.98","2,836.35","2,849.61","2,832.53","157.30M","-0.62%"
"2012- 09- 21","2,861.64","2,874.53","2,878.38","2,859.55","423.55M","0.00%"
"2012- 09- 20","2,861.70","2,850.44","2,863.67","2,842.59","177.83M","-0.08%"
"2012- 09- 19","2,864.03","2,858.54","2,871.10","2,850.32","171.11M","0.23%"
"2012- 09- 18","2,857.38","2,852.42","2,859.34","2,848.91","163.18M","0.03%"
"2012- 09- 17","2,856.44","2,857.52","2,857.52","2,846.17","152.69M","0.04%"
"2012- 09- 14","2,855.23","2,841.82","2,865.37","2,839.48","211.08M","0.84%"
"2012- 09- 13","2,831.35","2,796.72","2,841.68","2,792.18","190.80M","1.42%"
"2012- 09- 12","2,791.68","2,794.38","2,798.97","2,775.40","144.32M","0.24%"
"2012- 09- 11","2,784.89","2,789.09","2,799.85","2,780.24","138.89M","-0.12%"
"2012- 09- 10","2,788.35","2,821.03","2,823.34","2,787.33","152.57M","-1.30%"
"2012- 09- 07","2,825.11","2,823.22","2,829.95","2,817.48","174.13M","-0.16%"
"2012- 09- 06","2,829.71","2,785.01","2,829.71","2,784.81","189.15M","2.27%"
"2012- 09- 05","2,766.95","2,769.19","2,780.56","2,760.66","133.16M","-0.18%"
"2012- 09- 04","2,772.03","2,766.93","2,781.08","2,744.29","142.57M","-0.01%"
"2012- 08- 31","2,772.24","2,773.24","2,785.08","2,746.68","158.58M","0.67%"
"2012- 08- 30","2,753.74","2,771.44","2,772.62","2,751.53","116.68M","-1.09%"
"2012- 08- 29","2,784.00","2,782.98","2,790.17","2,771.99","119.54M","0.05%"
"2012- 08- 28","2,782.69","2,779.17","2,790.51","2,772.25","129.04M","0.01%"
"2012- 08- 27","2,782.55","2,792.00","2,794.27","2,777.36","139.14M","0.16%"
"2012- 08- 24","2,778.05","2,754.43","2,785.34","2,750.64","144.87M","0.58%"
"2012- 08- 23","2,762.02","2,773.98","2,780.71","2,755.14","149.26M","-0.77%"
"2012- 08- 22","2,783.42","2,765.10","2,790.30","2,759.14","158.85M","0.40%"
"2012- 08- 21","2,772.20","2,791.74","2,802.91","2,762.90","159.30M","-0.44%"
"2012- 08- 20","2,784.33","2,777.71","2,784.57","2,767.73","139.18M","0.14%"
"2012- 08- 17","2,780.30","2,775.53","2,780.77","2,767.04","195.40M","0.44%"
"2012- 08- 16","2,768.09","2,743.88","2,774.22","2,742.82","197.01M","1.19%"
"2012- 08- 15","2,735.47","2,724.71","2,739.14","2,724.71","167.24M","0.28%"
"2012- 08- 14","2,727.79","2,737.85","2,742.83","2,721.12","147.96M","-0.03%"
"2012- 08- 13","2,728.68","2,721.49","2,728.88","2,708.38","132.76M","0.21%"
"2012- 08- 10","2,722.96","2,710.55","2,722.96","2,704.91","167.44M","0.12%"
"2012- 08- 09","2,719.61","2,712.97","2,724.43","2,708.24","163.23M","0.21%"
"2012- 08- 08","2,714.02","2,707.29","2,721.02","2,705.47","186.13M","-0.12%"
"2012- 08- 07","2,717.16","2,705.97","2,727.31","2,701.90","180.64M","0.86%"
"2012- 08- 06","2,694.09","2,686.38","2,705.71","2,681.72","151.92M","0.68%"
"2012- 08- 03","2,676.00","2,664.69","2,684.58","2,657.50","168.80M","1.92%"
"2012- 08- 02","2,625.52","2,616.04","2,650.98","2,606.54","186.63M","-0.36%"
"2012- 08- 01","2,635.13","2,660.49","2,661.84","2,625.08","173.64M","-0.28%"
"2012- 07- 31","2,642.53","2,643.28","2,657.27","2,640.26","190.54M","0.02%"
"2012- 07- 30","2,642.12","2,649.78","2,662.62","2,634.50","154.31M","-0.19%"
"2012- 07- 27","2,647.03","2,600.03","2,649.98","2,594.84","228.52M","2.41%"
"2012- 07- 26","2,584.85","2,588.20","2,598.36","2,568.33","209.35M","1.40%"
"2012- 07- 25","2,549.20","2,551.70","2,566.46","2,535.04","207.63M","-0.71%"
"2012- 07- 24","2,567.46","2,593.39","2,596.04","2,551.35","189.96M","-0.87%"
"2012- 07- 23","2,589.93","2,575.29","2,596.61","2,549.96","190.87M","-1.07%"
"2012- 07- 20","2,618.04","2,654.60","2,654.60","2,618.04","243.20M","-1.42%"
"2012- 07- 19","2,655.81","2,645.34","2,663.12","2,639.41","190.20M","1.14%"
"2012- 07- 18","2,625.87","2,586.86","2,633.02","2,585.48","177.77M","1.32%"
"2012- 07- 17","2,591.65","2,591.78","2,598.47","2,554.34","182.26M","0.57%"
"2012- 07- 16","2,577.05","2,579.96","2,589.57","2,567.45","137.35M","-0.31%"
"2012- 07- 13","2,584.97","2,545.98","2,589.93","2,545.98","144.53M","1.56%"
"2012- 07- 12","2,545.30","2,561.68","2,561.68","2,522.89","191.63M","-1.00%"
"2012- 07- 11","2,570.99","2,580.07","2,587.02","2,549.05","178.01M","-0.56%"
"2012- 07- 10","2,585.52","2,620.33","2,630.03","2,574.26","182.41M","-0.95%"
"2012- 07- 09","2,610.31","2,610.38","2,620.22","2,597.27","151.27M","-0.08%"
"2012- 07- 06","2,612.29","2,635.65","2,636.96","2,596.10","158.25M","-1.33%"
"2012- 07- 05","2,647.47","2,643.63","2,660.26","2,629.91","149.59M","0.06%"
"2012- 07- 03","2,645.84","2,623.46","2,645.84","2,621.77","103.81M","0.79%"
"2012- 07- 02","2,625.03","2,616.52","2,625.26","2,604.90","166.46M","0.36%"
"2012- 06- 29","2,615.72","2,566.84","2,615.82","2,566.84","270.62M","3.12%"
"2012- 06- 28","2,536.65","2,565.53","2,565.53","2,510.37","207.47M","-1.13%"
"2012- 06- 27","2,565.53","2,558.67","2,576.09","2,557.09","146.57M","0.62%"
"2012- 06- 26","2,549.84","2,541.21","2,556.92","2,531.60","170.70M","0.64%"
"2012- 06- 25","2,533.54","2,562.98","2,563.09","2,527.01","179.51M","-2.01%"
"2012- 06- 22","2,585.53","2,562.28","2,587.00","2,559.26","241.37M","1.12%"
"2012- 06- 21","2,556.96","2,619.98","2,622.76","2,554.65","196.27M","-2.53%"
"2012- 06- 20","2,623.33","2,625.00","2,633.21","2,603.32","169.12M","0.10%"
"2012- 06- 19","2,620.83","2,606.43","2,630.86","2,605.16","181.77M","1.09%"
"2012- 06- 18","2,592.52","2,570.98","2,599.52","2,554.83","170.11M","0.83%"
"2012- 06- 15","2,571.23","2,543.85","2,572.84","2,542.51","297.89M","1.23%"
"2012- 06- 14","2,539.97","2,529.28","2,547.31","2,515.17","184.89M","0.50%"
"2012- 06- 13","2,527.44","2,541.72","2,557.31","2,519.69","173.17M","-0.74%"
"2012- 06- 12","2,546.20","2,523.01","2,546.83","2,510.75","171.37M","1.15%"
"2012- 06- 11","2,517.18","2,578.73","2,579.23","2,513.67","167.75M","-1.64%"
"2012- 06- 08","2,559.21","2,529.42","2,561.57","2,522.39","151.58M","0.94%"
"2012- 06- 07","2,535.41","2,569.24","2,570.48","2,531.95","183.46M","-0.43%"
"2012- 06- 06","2,546.32","2,504.08","2,546.32","2,504.08","173.23M","2.36%"
"2012- 06- 05","2,487.50","2,467.81","2,492.53","2,467.66","171.84M","0.38%"
"2012- 06- 04","2,478.13","2,458.97","2,480.97","2,443.92","193.35M","0.78%"
"2012- 06- 01","2,458.83","2,510.82","2,510.82","2,458.73","225.66M","-2.62%"
"2012- 05- 31","2,524.87","2,535.87","2,540.40","2,507.58","259.45M","-0.49%"
"2012- 05- 30","2,537.40","2,538.58","2,546.01","2,522.45","181.70M","-0.84%"
"2012- 05- 29","2,558.97","2,542.66","2,570.79","2,536.62","185.95M","1.26%"
"2012- 05- 25","2,527.05","2,532.32","2,537.56","2,520.17","138.38M","-0.17%"
"2012- 05- 24","2,531.35","2,553.12","2,554.20","2,512.35","216.47M","-0.62%"
"2012- 05- 23","2,547.08","2,534.66","2,553.19","2,499.30","230.98M","0.31%"
"2012- 05- 22","2,539.20","2,553.58","2,562.48","2,524.11","190.72M","-0.24%"
"2012- 05- 21","2,545.43","2,482.31","2,547.69","2,478.36","197.63M","2.70%"
"2012- 05- 18","2,478.53","2,509.90","2,523.15","2,474.70","279.52M","-1.22%"
"2012- 05- 17","2,509.05","2,562.13","2,567.55","2,509.05","224.78M","-2.05%"
"2012- 05- 16","2,561.56","2,589.91","2,597.16","2,558.69","222.39M","-0.74%"
"2012- 05- 15","2,580.75","2,589.96","2,617.23","2,576.77","201.53M","-0.37%"
"2012- 05- 14","2,590.28","2,593.75","2,611.37","2,587.78","192.71M","-0.98%"
"2012- 05- 11","2,615.98","2,606.01","2,643.22","2,604.99","177.95M","-0.01%"
"2012- 05- 10","2,616.24","2,631.97","2,631.97","2,606.79","231.81M","-0.19%"
"2012- 05- 09","2,621.35","2,600.19","2,635.71","2,588.97","219.70M","-0.32%"
"2012- 05- 08","2,629.87","2,624.35","2,638.30","2,587.53","230.00M","-0.36%"
"2012- 05- 07","2,639.28","2,622.67","2,651.74","2,620.96","195.22M","0.05%"
"2012- 05- 04","2,637.92","2,682.37","2,683.25","2,637.73","195.51M","-2.47%"
"2012- 05- 03","2,704.59","2,737.04","2,737.14","2,697.78","181.98M","-1.10%"
"2012- 05- 02","2,734.77","2,713.18","2,736.30","2,707.63","164.70M","0.29%"
"2012- 05- 01","2,726.92","2,719.25","2,756.81","2,715.75","187.78M","0.12%"
"2012- 04- 30","2,723.68","2,731.26","2,737.54","2,720.44","172.85M","-0.64%"
"2012- 04- 27","2,741.34","2,737.57","2,750.50","2,723.16","176.59M","0.59%"
"2012- 04- 26","2,725.23","2,709.88","2,731.73","2,705.91","186.96M","0.58%"
"2012- 04- 25","2,709.62","2,694.86","2,710.87","2,691.12","192.92M","2.69%"
"2012- 04- 24","2,638.73","2,647.91","2,659.52","2,628.96","190.79M","-0.56%"
"2012- 04- 23","2,653.50","2,651.13","2,657.36","2,629.70","196.71M","-0.84%"
"2012- 04- 20","2,676.04","2,699.55","2,712.01","2,674.66","250.43M","-0.40%"
"2012- 04- 19","2,686.82","2,707.89","2,738.59","2,676.09","210.84M","-1.08%"
"2012- 04- 18","2,716.14","2,714.66","2,732.03","2,707.91","178.19M","-0.27%"
"2012- 04- 17","2,723.58","2,678.58","2,731.38","2,675.14","187.21M","2.00%"
"2012- 04- 16","2,670.10","2,713.89","2,713.89","2,660.96","194.19M","-1.07%"
"2012- 04- 13","2,698.99","2,730.74","2,731.35","2,698.11","183.43M","-1.51%"
"2012- 04- 12","2,740.26","2,715.04","2,743.41","2,711.04","163.29M","1.19%"
"2012- 04- 11","2,708.13","2,719.48","2,726.94","2,702.97","173.17M","0.48%"
"2012- 04- 10","2,695.12","2,738.44","2,749.51","2,688.21","210.46M","-1.64%"
